IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150102479,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,02/02/2015,23:05,CENTRAL,"ARREST, BOOKED",COLUMBUS AV / CHESTNUT ST,-122.414878527767,37.8035408565775,"(37.8035408565775, -122.414878527767)",15010247965016
150102485,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Monday,02/02/2015,22:46,BAYVIEW,JUVENILE BOOKED,100 Block of WESTPOINT RD,-122.380382266471,37.7353538209895,"(37.7353538209895, -122.380382266471)",15010248512030
150102485,SECONDARY CODES,JUVENILE INVOLVED,Monday,02/02/2015,22:46,BAYVIEW,JUVENILE BOOKED,100 Block of WESTPOINT RD,-122.380382266471,37.7353538209895,"(37.7353538209895, -122.380382266471)",15010248515500
150102504,ASSAULT,BATTERY,Monday,02/02/2015,22:45,NORTHERN,NONE,CEDAR ST / POLK ST,-122.419834938618,37.7863580362743,"(37.7863580362743, -122.419834938618)",15010250404134
150102510,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,02/02/2015,16:48,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010251064070
150102526,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,02/02/2015,23:12,BAYVIEW,"ARREST, BOOKED",LASALLE AV / WHITFIELD CT,-122.38160966743,37.7311764618482,"(37.7311764618482, -122.38160966743)",15010252665016
150102532,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,23:00,INGLESIDE,NONE,700 Block of EDINBURGH ST,-122.435013421625,37.7173614845378,"(37.7173614845378, -122.435013421625)",15010253207021
150102548,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,02/02/2015,21:35,SOUTHERN,NONE,300 Block of CLEMENTINA ST,-122.40232147638,37.7820387146172,"(37.7820387146172, -122.40232147638)",15010254861030
150102554,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,02/02/2015,18:15,SOUTHERN,NONE,200 Block of THE EMBARCADEROSOUTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",15010255406244
150102560,FAMILY OFFENSES,ABANDONMENT OF CHILD,Monday,02/02/2015,23:40,CENTRAL,"ARREST, BOOKED",300 Block of COLUMBUS AV,-122.406842913454,37.7980587205991,"(37.7980587205991, -122.406842913454)",15010256015010
150102560,FAMILY OFFENSES,"CHILDREN, ABANDONMENT & NEGLECT OF (GENERAL)",Monday,02/02/2015,23:40,CENTRAL,"ARREST, BOOKED",300 Block of COLUMBUS AV,-122.406842913454,37.7980587205991,"(37.7980587205991, -122.406842913454)",15010256015051
150102560,FAMILY OFFENSES,FAILURE TO PROVIDE FOR CHILD,Monday,02/02/2015,23:40,CENTRAL,"ARREST, BOOKED",300 Block of COLUMBUS AV,-122.406842913454,37.7980587205991,"(37.7980587205991, -122.406842913454)",15010256015060
150102576,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Tuesday,02/03/2015,00:09,INGLESIDE,"ARREST, BOOKED",MISSION ST / PRECITA AV,-122.419123525573,37.7467755179049,"(37.7467755179049, -122.419123525573)",15010257604144
150065087,NON-CRIMINAL,LOST PROPERTY,Monday,01/19/2015,21:30,NORTHERN,NONE,1500 Block of VANNESS AV,-122.422062730264,37.7899200014841,"(37.7899200014841, -122.422062730264)",15006508771000
150102582,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,02/02/2015,23:58,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.412320907436,37.7807642254398,"(37.7807642254398, -122.412320907436)",15010258206154
150102582,OTHER OFFENSES,PROBATION VIOLATION,Monday,02/02/2015,23:58,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.412320907436,37.7807642254398,"(37.7807642254398, -122.412320907436)",15010258226170
150102598,ASSAULT,THREATS AGAINST LIFE,Monday,02/02/2015,23:20,SOUTHERN,NONE,300 Block of 1ST ST,-122.393618881148,37.7866889256218,"(37.7866889256218, -122.393618881148)",15010259819057
150102598,TRESPASS,TRESPASSING,Monday,02/02/2015,23:20,SOUTHERN,NONE,300 Block of 1ST ST,-122.393618881148,37.7866889256218,"(37.7866889256218, -122.393618881148)",15010259827195
150102598,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,02/02/2015,23:20,SOUTHERN,NONE,300 Block of 1ST ST,-122.393618881148,37.7866889256218,"(37.7866889256218, -122.393618881148)",15010259862050
150102601,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Sunday,02/01/2015,21:00,INGLESIDE,NONE,NAPLES ST / PERSIA AV,-122.431204527214,37.72085578178,"(37.72085578178, -122.431204527214)",15010260102004
150102601,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,02/01/2015,21:00,INGLESIDE,NONE,NAPLES ST / PERSIA AV,-122.431204527214,37.72085578178,"(37.72085578178, -122.431204527214)",15010260164060
150102617,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/29/2015,18:05,MISSION,NONE,3500 Block of 16TH ST,-122.431296479048,37.7644035310365,"(37.7644035310365, -122.431296479048)",15010261706243
140152274,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Wednesday,01/15/2014,02:00,INGLESIDE,NONE,MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)",14015227404012
150102623,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,00:45,SOUTHERN,NONE,900 Block of MARKET ST,-122.409708423721,37.7828276498838,"(37.7828276498838, -122.409708423721)",15010262364020
150102639,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,00:46,SOUTHERN,"ARREST, BOOKED",BRYANT ST / 5TH ST,-122.400302421513,37.7777992290419,"(37.7777992290419, -122.400302421513)",15010263965016
150102645,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,01:01,MISSION,NONE,200 Block of 13TH ST,-122.417949217834,37.7697208630457,"(37.7697208630457, -122.417949217834)",15010264564020
150102651,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,01:09,CENTRAL,"ARREST, BOOKED",COLUMBUS AV / BROADWAY ST,-122.406669739951,37.7978641744394,"(37.7978641744394, -122.406669739951)",15010265165016
150102667,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,02/03/2015,01:04,TENDERLOIN,NONE,200 Block of MASON ST,-122.409660417788,37.7857429288295,"(37.7857429288295, -122.409660417788)",15010266703011
150102667,ASSAULT,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Tuesday,02/03/2015,01:04,TENDERLOIN,NONE,200 Block of MASON ST,-122.409660417788,37.7857429288295,"(37.7857429288295, -122.409660417788)",15010266704084
150102667,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,02/03/2015,01:04,TENDERLOIN,NONE,200 Block of MASON ST,-122.409660417788,37.7857429288295,"(37.7857429288295, -122.409660417788)",15010266764085
150102673,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,02/03/2015,01:00,MISSION,NONE,17TH ST / MISSION ST,-122.419515708406,37.7634292328496,"(37.7634292328496, -122.419515708406)",15010267303014
150102673,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,02/03/2015,01:00,MISSION,NONE,17TH ST / MISSION ST,-122.419515708406,37.7634292328496,"(37.7634292328496, -122.419515708406)",15010267304014
150102689,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,02/02/2015,15:00,CENTRAL,NONE,WASHINGTON ST / BATTERY ST,-122.400488130754,37.7958763223097,"(37.7958763223097, -122.400488130754)",15010268928160
150102695,ASSAULT,BATTERY,Tuesday,02/03/2015,23:15,SOUTHERN,NONE,0 Block of TEHAMA ST,-122.396409322733,37.7872812876351,"(37.7872812876351, -122.396409322733)",15010269504134
150102708,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,02/02/2015,23:30,TENDERLOIN,NONE,0 Block of MASON ST,-122.409129633669,37.7838066631424,"(37.7838066631424, -122.409129633669)",15010270806244
160920976,ASSAULT,THREATS AGAINST LIFE,Saturday,11/12/2016,02:58,CENTRAL,"ARREST, BOOKED",2600 Block of MASON ST,-122.41400317832917,37.80796947292687,"(37.80796947292687, -122.41400317832917)",16092097619057
150102714,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,02:10,CENTRAL,EXCEPTIONAL CLEARANCE,STOCKTON ST / SUTTER ST,-122.406958660602,37.789434763004,"(37.789434763004, -122.406958660602)",15010271464020
150102720,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,02/02/2015,21:30,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15010272006244
150102736,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,01/05/2015,12:00,MISSION,NONE,200 Block of CHURCH ST,-122.428951613741,37.766799959982,"(37.766799959982, -122.428951613741)",15010273668020
150102742,NON-CRIMINAL,TARASOFF REPORT,Tuesday,02/03/2015,02:33,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15010274215095
150102758,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Tuesday,02/03/2015,02:20,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423001696251,37.7649050761616,"(37.7649050761616, -122.423001696251)",15010275807200
146040665,NON-CRIMINAL,LOST PROPERTY,Thursday,02/27/2014,16:40,PARK,NONE,MASONIC AV / GROVE ST,-122.446285631005,37.7748707258015,"(37.7748707258015, -122.446285631005)",14604066571000
150102758,LIQUOR LAWS,UNLAWFUL TRANSPORTATION OF ALCOHOL,Tuesday,02/03/2015,02:20,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423001696251,37.7649050761616,"(37.7649050761616, -122.423001696251)",15010275817130
150102758,WEAPON LAWS,POSSESSION OF AIR GUN,Tuesday,02/03/2015,02:20,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423001696251,37.7649050761616,"(37.7649050761616, -122.423001696251)",15010275830140
150102764,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,02/03/2015,02:15,CENTRAL,NONE,400 Block of POST ST,-122.409256096494,37.788239899778,"(37.788239899778, -122.409256096494)",15010276406303
150102770,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,02/03/2015,02:58,MISSION,NONE,2200 Block of MARKET ST,-122.431957685196,37.7649357189679,"(37.7649357189679, -122.431957685196)",15010277028100
150102786,WARRANTS,ENROUTE TO PAROLE OFFICER,Tuesday,02/03/2015,02:59,INGLESIDE,"ARREST, BOOKED",VALENCIA ST / MISSION ST,-122.420021755228,37.7453901680777,"(37.7453901680777, -122.420021755228)",15010278662030
150102786,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,02:59,INGLESIDE,"ARREST, BOOKED",VALENCIA ST / MISSION ST,-122.420021755228,37.7453901680777,"(37.7453901680777, -122.420021755228)",15010278663010
150102792,MISSING PERSON,FOUND PERSON,Tuesday,02/03/2015,03:03,NORTHERN,NONE,POST ST / BUCHANAN ST,-122.429792899837,37.7855609320034,"(37.7855609320034, -122.429792899837)",15010279275000
150102805,ASSAULT,BATTERY,Monday,02/02/2015,20:00,NORTHERN,NONE,700 Block of GOLDEN GATE AV,-122.42291369529,37.7806600950548,"(37.7806600950548, -122.42291369529)",15010280504134
150102811,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,03:45,PARK,NONE,2400 Block of GEARY BL,-122.443597047511,37.7826435280939,"(37.7826435280939, -122.443597047511)",15010281164020
150102827,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,02/02/2015,18:30,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.402246029097,37.7810888153345,"(37.7810888153345, -122.402246029097)",15010282706304
150102833,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,02/03/2015,04:07,NORTHERN,"ARREST, BOOKED",1500 Block of FILLMORE ST,-122.432743822617,37.7838424505847,"(37.7838424505847, -122.432743822617)",15010283362020
150102833,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,02/03/2015,04:07,NORTHERN,"ARREST, BOOKED",1500 Block of FILLMORE ST,-122.432743822617,37.7838424505847,"(37.7838424505847, -122.432743822617)",15010283362050
150102833,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,04:07,NORTHERN,"ARREST, BOOKED",1500 Block of FILLMORE ST,-122.432743822617,37.7838424505847,"(37.7838424505847, -122.432743822617)",15010283363010
150102849,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,02/03/2015,03:12,SOUTHERN,NONE,0 Block of 12TH ST,-122.420001436964,37.7740948566882,"(37.7740948566882, -122.420001436964)",15010284962020
150102849,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,03:12,SOUTHERN,NONE,0 Block of 12TH ST,-122.420001436964,37.7740948566882,"(37.7740948566882, -122.420001436964)",15010284963010
150102855,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Tuesday,02/03/2015,04:42,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451288061231,37.7693967099165,"(37.7693967099165, -122.451288061231)",15010285530200
150102855,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,04:42,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451288061231,37.7693967099165,"(37.7693967099165, -122.451288061231)",15010285563010
150102855,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Tuesday,02/03/2015,04:42,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451288061231,37.7693967099165,"(37.7693967099165, -122.451288061231)",15010285571024
150102861,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,05:05,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010286164020
150102877,ARSON,ARSON OF A VEHICLE,Tuesday,02/03/2015,05:08,BAYVIEW,NONE,0 Block of MIDDLEPOINT RD,-122.37934537972,37.7357419068572,"(37.7357419068572, -122.37934537972)",15010287726031
150102883,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Saturday,01/03/2015,05:15,CENTRAL,NONE,TAYLOR ST / SACRAMENTO ST,-122.412653223062,37.7925509103928,"(37.7925509103928, -122.412653223062)",15010288303072
150102899,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,02/03/2015,05:11,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15010289907055
150102902,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,02/02/2015,23:00,BAYVIEW,NONE,300 Block of SELBY ST,-122.394559471382,37.7454986548372,"(37.7454986548372, -122.394559471382)",15010290228100
150102918,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,02/03/2015,06:40,SOUTHERN,NONE,0 Block of VERONA PL,-122.448307079193,37.7356506398948,"(37.7356506398948, -122.448307079193)",15010291805083
150102924,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/27/2015,20:00,INGLESIDE,NONE,300 Block of DAY ST,-122.429929998455,37.7426415388733,"(37.7426415388733, -122.429929998455)",15010292406243
150102930,VEHICLE THEFT,STOLEN TRUCK,Monday,02/02/2015,16:00,BAYVIEW,NONE,GOETTINGEN ST / WOOLSEY ST,-122.405571757226,37.7244624051911,"(37.7244624051911, -122.405571757226)",15010293007025
150102946,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,02/02/2015,07:00,BAYVIEW,NONE,600 Block of TEXAS ST,-122.395164170538,37.7592223045204,"(37.7592223045204, -122.395164170538)",15010294609029
150102952,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,02/02/2015,21:00,NORTHERN,NONE,1800 Block of FILBERT ST,-122.429929539463,37.7986966918738,"(37.7986966918738, -122.429929539463)",15010295206243
150102968,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,02/03/2015,06:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010296816650
150102968,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,06:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010296863010
150102968,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,02/03/2015,06:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010296865010
150102974,ASSAULT,BATTERY,Tuesday,02/03/2015,07:00,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.413473331312,37.7751633529763,"(37.7751633529763, -122.413473331312)",15010297404134
150102974,OTHER OFFENSES,RESISTING ARREST,Tuesday,02/03/2015,07:00,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.413473331312,37.7751633529763,"(37.7751633529763, -122.413473331312)",15010297427170
150102980,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Friday,01/30/2015,17:00,PARK,NONE,1700 Block of HAIGHT ST,-122.451314447797,37.7695046066162,"(37.7695046066162, -122.451314447797)",15010298028165
150103007,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,08:00,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010300765016
150103013,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,02/01/2015,19:00,MISSION,NONE,23RD ST / HAMPSHIRE ST,-122.407449511511,37.7545081025069,"(37.7545081025069, -122.407449511511)",15010301371010
150103029,ASSAULT,SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE,Monday,02/02/2015,23:00,INGLESIDE,NONE,1200 Block of ALEMANY BL,-122.432385162578,37.7303399205254,"(37.7303399205254, -122.432385162578)",15010302904081
150103041,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,02/01/2015,02:56,MISSION,NONE,1500 Block of 15TH ST,-122.418915450725,37.76667346471,"(37.76667346471, -122.418915450725)",15010304105153
150103057,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,02/02/2015,20:00,SOUTHERN,NONE,0 Block of HENRYADAMS ST,-122.404026293246,37.7691750639058,"(37.7691750639058, -122.404026293246)",15010305712100
150103057,NON-CRIMINAL,FOUND PROPERTY,Monday,02/02/2015,20:00,SOUTHERN,NONE,0 Block of HENRYADAMS ST,-122.404026293246,37.7691750639058,"(37.7691750639058, -122.404026293246)",15010305772000
150103063,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,08:24,PARK,"ARREST, BOOKED",STANYAN ST / PAGE ST,-122.453728603068,37.7700970411704,"(37.7700970411704, -122.453728603068)",15010306363010
150103079,NON-CRIMINAL,FOUND PROPERTY,Friday,01/30/2015,20:00,PARK,NONE,MCALLISTER ST / LYON ST,-122.443324444777,37.7771638194542,"(37.7771638194542, -122.443324444777)",15010307972000
150103085,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,02/02/2015,19:30,TENDERLOIN,NONE,500 Block of EDDY ST,-122.416732163096,37.783465567448,"(37.783465567448, -122.416732163096)",15010308506243
150103104,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Tuesday,02/03/2015,08:11,INGLESIDE,JUVENILE BOOKED,0 Block of OSHAUGHNESSY BL,-122.448982569824,37.7429162365748,"(37.7429162365748, -122.448982569824)",15010310412015
150103104,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,02/03/2015,08:11,INGLESIDE,JUVENILE BOOKED,0 Block of OSHAUGHNESSY BL,-122.448982569824,37.7429162365748,"(37.7429162365748, -122.448982569824)",15010310415500
150103104,WEAPON LAWS,FIREARM POSSESSION IN SCHOOL ZONE,Tuesday,02/03/2015,08:11,INGLESIDE,JUVENILE BOOKED,0 Block of OSHAUGHNESSY BL,-122.448982569824,37.7429162365748,"(37.7429162365748, -122.448982569824)",15010310419083
150103110,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,19:00,INGLESIDE,UNFOUNDED,100 Block of BROMPTON AV,-122.435141194073,37.7330256190757,"(37.7330256190757, -122.435141194073)",15010311007021
150103132,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,02/02/2015,17:30,MISSION,NONE,3400 Block of 16TH ST,-122.430494795393,37.7643418581632,"(37.7643418581632, -122.430494795393)",15010313206304
150103148,LOITERING,OBSTRUCTING PUBLIC THOROUGHFARE,Tuesday,02/03/2015,07:13,SOUTHERN,"ARREST, BOOKED",HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,"(37.7706305910776, -122.41248326348)",15010314819060
150103148,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,07:13,SOUTHERN,"ARREST, BOOKED",HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,"(37.7706305910776, -122.41248326348)",15010314863010
150103154,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,02/02/2015,18:00,MISSION,NONE,18TH ST / NOE ST,-122.432795347224,37.7610201697083,"(37.7610201697083, -122.432795347224)",15010315406372
150103154,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,02/02/2015,18:00,MISSION,NONE,18TH ST / NOE ST,-122.432795347224,37.7610201697083,"(37.7610201697083, -122.432795347224)",15010315428150
150103160,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,19:00,CENTRAL,NONE,SACRAMENTO ST / STOCKTON ST,-122.407729769991,37.7931773025837,"(37.7931773025837, -122.407729769991)",15010316007021
150103182,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,19:00,BAYVIEW,NONE,PHELPS ST / KIRKWOOD AV,-122.391834252347,37.7392287557084,"(37.7392287557084, -122.391834252347)",15010318207021
150103201,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,21:00,INGLESIDE,NONE,ALABAMA ST / MULLEN AV,-122.41056729237,37.7463239632666,"(37.7463239632666, -122.41056729237)",15010320107021
150103239,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,02/03/2015,08:50,PARK,"ARREST, BOOKED",0 Block of WALTER ST,-122.43231121365,37.7683767091683,"(37.7683767091683, -122.43231121365)",15010323916710
150103239,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,02/03/2015,08:50,PARK,"ARREST, BOOKED",0 Block of WALTER ST,-122.43231121365,37.7683767091683,"(37.7683767091683, -122.43231121365)",15010323927130
150103245,LARCENY/THEFT,GRAND THEFT BICYCLE,Tuesday,02/03/2015,06:00,NORTHERN,NONE,1200 Block of VANNESS AV,-122.421441956086,37.7868516471087,"(37.7868516471087, -122.421441956086)",15010324506314
150103273,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,02/03/2015,08:15,RICHMOND,NONE,3100 Block of CLEMENT ST,-122.492925040569,37.7817063075528,"(37.7817063075528, -122.492925040569)",15010327306371
150103289,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Tuesday,01/27/2015,00:01,TENDERLOIN,NONE,400 Block of EDDY ST,-122.415088721046,37.7836719564372,"(37.7836719564372, -122.415088721046)",15010328961030
150103295,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,02/02/2015,18:00,CENTRAL,NONE,400 Block of JACKSON ST,-122.402139142776,37.796644564492,"(37.796644564492, -122.402139142776)",15010329505071
150103308,VEHICLE THEFT,STOLEN TRUCK,Monday,02/02/2015,17:00,BAYVIEW,NONE,200 Block of WHEELER AV,-122.399584775431,37.7125366588715,"(37.7125366588715, -122.399584775431)",15010330807025
150103314,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/30/2015,00:01,PARK,NONE,200 Block of DOWNEY ST,-122.446780341512,37.7654021061194,"(37.7654021061194, -122.446780341512)",15010331406304
150103320,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,01/05/2015,16:00,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.4208910342,37.7120920675614,"(37.7120920675614, -122.4208910342)",15010332015041
140191006,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,03/05/2014,19:00,NORTHERN,NONE,GEARY BL / FILLMORE ST,-122.432914603494,37.7843533426568,"(37.7843533426568, -122.432914603494)",14019100606242
146045734,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/12/2014,08:40,SOUTHERN,NONE,4TH ST / KING ST,-122.394102624525,37.7763827130285,"(37.7763827130285, -122.394102624525)",14604573471000
146046704,NON-CRIMINAL,LOST PROPERTY,Friday,03/07/2014,19:20,SOUTHERN,NONE,MARKET ST / 2ND ST,-122.401378067544,37.7892639310458,"(37.7892639310458, -122.401378067544)",14604670471000
150103336,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/31/2015,12:30,NORTHERN,NONE,1300 Block of FILBERT ST,-122.421730631824,37.7998502891642,"(37.7998502891642, -122.421730631824)",15010333607021
150103342,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,02/03/2015,09:38,SOUTHERN,NONE,HOWARD ST / MAIN ST,-122.393413306041,37.7906117204093,"(37.7906117204093, -122.393413306041)",15010334206222
150103364,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,02/02/2015,18:00,PARK,NONE,1400 Block of MASONIC AV,-122.444450177181,37.7661440496945,"(37.7661440496945, -122.444450177181)",15010336405083
150103370,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,02/01/2015,15:30,CENTRAL,NONE,400 Block of NORTHPOINT ST,-122.414613835412,37.8063927876763,"(37.8063927876763, -122.414613835412)",15010337009320
150103370,FRAUD,DEFRAUDING AN INNKEEPER,Sunday,02/01/2015,15:30,CENTRAL,NONE,400 Block of NORTHPOINT ST,-122.414613835412,37.8063927876763,"(37.8063927876763, -122.414613835412)",15010337027010
150103386,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,01/14/2015,09:00,INGLESIDE,NONE,ALEMANY BL / SENECA AV,-122.441317001322,37.7186348402533,"(37.7186348402533, -122.441317001322)",15010338671010
150103392,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,02/03/2015,09:20,TENDERLOIN,NONE,0 Block of ELLIS ST,-122.406852525575,37.7856720367472,"(37.7856720367472, -122.406852525575)",15010339206224
150103405,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,02/03/2015,00:41,TARAVAL,EXCEPTIONAL CLEARANCE,2400 Block of OCEAN AV,-122.469780843211,37.7300635967742,"(37.7300635967742, -122.469780843211)",15010340505151
